"Wine_name","Wine_url","Wine_points","Wine_points_url","Wine_price","Wine_price_url","Wine_review","Wine_review_url"
"Grans-Fassian 2004 Trittenheimer Apotheke Auslese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/grans-fassian-2004-trittenheimer-apotheke-auslese-riesling-mosel-saar-ruwer","90","http://www.winemag.com/buying-guide/grans-fassian-2004-trittenheimer-apotheke-auslese-riesling-mosel-saar-ruwer","$40","http://www.winemag.com/buying-guide/grans-fassian-2004-trittenheimer-apotheke-auslese-riesling-mosel-saar-ruwer","This winery seems to be moving from strength to strength, turning out ...","http://www.winemag.com/buying-guide/grans-fassian-2004-trittenheimer-apotheke-auslese-riesling-mosel-saar-ruwer"
"Friedrich-Wilhelm-Gymnasium 2004 Graacher Himmelreich Spätlese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/friedrich-wilhelm-gymnasium-2004-graacher-himmelreich-spatlese-riesling-mosel-saar-ruwer","90","http://www.winemag.com/buying-guide/friedrich-wilhelm-gymnasium-2004-graacher-himmelreich-spatlese-riesling-mosel-saar-ruwer","$19","http://www.winemag.com/buying-guide/friedrich-wilhelm-gymnasium-2004-graacher-himmelreich-spatlese-riesling-mosel-saar-ruwer","Plump in the mouth but backed by strong acidity, this spätlese offers ...","http://www.winemag.com/buying-guide/friedrich-wilhelm-gymnasium-2004-graacher-himmelreich-spatlese-riesling-mosel-saar-ruwer"
"Dr. Pauly Bergweiler 2004 Wehlener Sonnenuhr Auslese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/dr-pauly-bergweiler-2004-wehlener-sonnenuhr-auslese-riesling-mosel-saar-ruwer","89","http://www.winemag.com/buying-guide/dr-pauly-bergweiler-2004-wehlener-sonnenuhr-auslese-riesling-mosel-saar-ruwer","$40","http://www.winemag.com/buying-guide/dr-pauly-bergweiler-2004-wehlener-sonnenuhr-auslese-riesling-mosel-saar-ruwer","Starts off really promising, with scents of honey, spiced pears, slaty-minerally notes ...","http://www.winemag.com/buying-guide/dr-pauly-bergweiler-2004-wehlener-sonnenuhr-auslese-riesling-mosel-saar-ruwer"
"Karl Erbes 2004 Ürziger Würzgarten Auslese *** Gold Capsule Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/karl-erbes-2004-urziger-wurzgarten-auslese-gold-capsule-riesling-mosel-saar-ruwer","89","http://www.winemag.com/buying-guide/karl-erbes-2004-urziger-wurzgarten-auslese-gold-capsule-riesling-mosel-saar-ruwer","$40","http://www.winemag.com/buying-guide/karl-erbes-2004-urziger-wurzgarten-auslese-gold-capsule-riesling-mosel-saar-ruwer","This is a buxom, charming fleshpot of a wine, round and mouthfilling—even ...","http://www.winemag.com/buying-guide/karl-erbes-2004-urziger-wurzgarten-auslese-gold-capsule-riesling-mosel-saar-ruwer"
"Erich Bender 2004 Trockenbeerenauslese Huxelrebe (Pfalz)","http://www.winemag.com/buying-guide/erich-bender-2004-trockenbeerenauslese-other-white-huxelrebe-pfalz","88","http://www.winemag.com/buying-guide/erich-bender-2004-trockenbeerenauslese-other-white-huxelrebe-pfalz","$37","http://www.winemag.com/buying-guide/erich-bender-2004-trockenbeerenauslese-other-white-huxelrebe-pfalz","This rather obscure grape variety has produced a medium-bodied TBA complete with ...","http://www.winemag.com/buying-guide/erich-bender-2004-trockenbeerenauslese-other-white-huxelrebe-pfalz"
"Prinz 2004 Hallgartener Jungfer Spätlese Riesling (Rheingau)","http://www.winemag.com/buying-guide/prinz-2004-hallgartener-jungfer-spatlese-riesling-rheingau","88","http://www.winemag.com/buying-guide/prinz-2004-hallgartener-jungfer-spatlese-riesling-rheingau","$19","http://www.winemag.com/buying-guide/prinz-2004-hallgartener-jungfer-spatlese-riesling-rheingau","Medium- to full-bodied, this sweet spätlese features lively aromas of green apple ...","http://www.winemag.com/buying-guide/prinz-2004-hallgartener-jungfer-spatlese-riesling-rheingau"
"Seebrich 2004 Niersteiner Hipping Auslese Riesling (Rheinhessen)","http://www.winemag.com/buying-guide/seebrich-2004-niersteiner-hipping-auslese-riesling-rheinhessen","88","http://www.winemag.com/buying-guide/seebrich-2004-niersteiner-hipping-auslese-riesling-rheinhessen","$24","http://www.winemag.com/buying-guide/seebrich-2004-niersteiner-hipping-auslese-riesling-rheinhessen","Reasonably priced for an auslese, this medium-weight Riesling offers perfumes of clover ...","http://www.winemag.com/buying-guide/seebrich-2004-niersteiner-hipping-auslese-riesling-rheinhessen"
"Schmitges 2004 Erdener Prälat Spätlese Alte Reben Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/schmitges-2004-erdener-pralat-spatlese-alte-reben-riesling-mosel-saar-ruwer","87","http://www.winemag.com/buying-guide/schmitges-2004-erdener-pralat-spatlese-alte-reben-riesling-mosel-saar-ruwer","$41","http://www.winemag.com/buying-guide/schmitges-2004-erdener-pralat-spatlese-alte-reben-riesling-mosel-saar-ruwer","This old-vine parcel of Erdener Prälat has yielded an impressively minerally and ...","http://www.winemag.com/buying-guide/schmitges-2004-erdener-pralat-spatlese-alte-reben-riesling-mosel-saar-ruwer"
"Dr. H. Thanisch (Erben Müller-Burggraef) 2004 Graacher Himmelreich Spätlese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-muller-burggraef-2004-graacher-himmelreich-spatlese-riesling-mosel-saar-ruwer","87","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-muller-burggraef-2004-graacher-himmelreich-spatlese-riesling-mosel-saar-ruwer","$26","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-muller-burggraef-2004-graacher-himmelreich-spatlese-riesling-mosel-saar-ruwer","Intensely petrolly on the nose, with a rather full mouthfeel and dense, ...","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-muller-burggraef-2004-graacher-himmelreich-spatlese-riesling-mosel-saar-ruwer"
"Schloss Vollrads 2004 Beerenauslese Riesling (Rheingau)","http://www.winemag.com/buying-guide/schloss-vollrads-2004-beerenauslese-riesling-rheingau","87","http://www.winemag.com/buying-guide/schloss-vollrads-2004-beerenauslese-riesling-rheingau","$170","http://www.winemag.com/buying-guide/schloss-vollrads-2004-beerenauslese-riesling-rheingau","A bit of a disappointment after the stellar 2004 auslese, Vollrads's BA ...","http://www.winemag.com/buying-guide/schloss-vollrads-2004-beerenauslese-riesling-rheingau"
"Rudolf Eilenz 2004 Ayler Kupp Spätlese Feinherb Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/rudolf-eilenz-2004-ayler-kupp-spatlese-feinherb-riesling-mosel-saar-ruwer","86","http://www.winemag.com/buying-guide/rudolf-eilenz-2004-ayler-kupp-spatlese-feinherb-riesling-mosel-saar-ruwer","$18","http://www.winemag.com/buying-guide/rudolf-eilenz-2004-ayler-kupp-spatlese-feinherb-riesling-mosel-saar-ruwer","Feinherb suggests a style part way between fruchtig and full-blown trocken, and ...","http://www.winemag.com/buying-guide/rudolf-eilenz-2004-ayler-kupp-spatlese-feinherb-riesling-mosel-saar-ruwer"
"P.J. Valckenberg 2004 Estate Spätlese Riesling (Rheinhessen)","http://www.winemag.com/buying-guide/pj-valckenberg-2004-estate-spatlese-riesling-rheinhessen","86","http://www.winemag.com/buying-guide/pj-valckenberg-2004-estate-spatlese-riesling-rheinhessen","$22","http://www.winemag.com/buying-guide/pj-valckenberg-2004-estate-spatlese-riesling-rheinhessen","From the Liebfrauenstift-Kirchenstück vineyard near Worms, Valckenberg's estate Riesling boasts smoky, minerally ...","http://www.winemag.com/buying-guide/pj-valckenberg-2004-estate-spatlese-riesling-rheinhessen"
"Freiherr Heyl zu Herrnsheim 2004 Baron Heyl Nierstein Kabinett Riesling (Rheinhessen)","http://www.winemag.com/buying-guide/freiherr-heyl-zu-herrnsheim-2004-baron-nierstein-kabinett-riesling-rheinhessen","90","http://www.winemag.com/buying-guide/freiherr-heyl-zu-herrnsheim-2004-baron-nierstein-kabinett-riesling-rheinhessen","$19","http://www.winemag.com/buying-guide/freiherr-heyl-zu-herrnsheim-2004-baron-nierstein-kabinett-riesling-rheinhessen","On the big (12% alcohol) and dry side, with weighty flavors of ...","http://www.winemag.com/buying-guide/freiherr-heyl-zu-herrnsheim-2004-baron-nierstein-kabinett-riesling-rheinhessen"
"Immich-Batterieberg 2004 Rotschiefer Trocken Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/immich-batterieberg-2004-rotschiefer-trocken-riesling-mosel-saar-ruwer","90","http://www.winemag.com/buying-guide/immich-batterieberg-2004-rotschiefer-trocken-riesling-mosel-saar-ruwer","$20","http://www.winemag.com/buying-guide/immich-batterieberg-2004-rotschiefer-trocken-riesling-mosel-saar-ruwer","This bursts out of the chute in a blaze of fruit—pineapple, pear, ...","http://www.winemag.com/buying-guide/immich-batterieberg-2004-rotschiefer-trocken-riesling-mosel-saar-ruwer"
"Rudolf Eilenz 2004 Ayler Kupp Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/rudolf-eilenz-2004-ayler-kupp-kabinett-riesling-mosel-saar-ruwer","89","http://www.winemag.com/buying-guide/rudolf-eilenz-2004-ayler-kupp-kabinett-riesling-mosel-saar-ruwer","$15","http://www.winemag.com/buying-guide/rudolf-eilenz-2004-ayler-kupp-kabinett-riesling-mosel-saar-ruwer","Textbook Saar kabinett, still wearing a some youthful leesy accents on the ...","http://www.winemag.com/buying-guide/rudolf-eilenz-2004-ayler-kupp-kabinett-riesling-mosel-saar-ruwer"
"St. Urbans-Hof 2004 Piesporter Goldtröpfchen Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/st-urbans-hof-2004-piesporter-goldtropfchen-kabinett-riesling-mosel-saar-ruwer","89","http://www.winemag.com/buying-guide/st-urbans-hof-2004-piesporter-goldtropfchen-kabinett-riesling-mosel-saar-ruwer","$18","http://www.winemag.com/buying-guide/st-urbans-hof-2004-piesporter-goldtropfchen-kabinett-riesling-mosel-saar-ruwer","Still in need of cellaring or decanting to rid itself of some ...","http://www.winemag.com/buying-guide/st-urbans-hof-2004-piesporter-goldtropfchen-kabinett-riesling-mosel-saar-ruwer"
"J. & H.A. Strub 2004 Niersteiner Brückchen Kabinett Riesling (Rheinhessen)","http://www.winemag.com/buying-guide/j-ha-strub-2004-niersteiner-bruckchen-kabinett-riesling-rheinhessen","89","http://www.winemag.com/buying-guide/j-ha-strub-2004-niersteiner-bruckchen-kabinett-riesling-rheinhessen","$20","http://www.winemag.com/buying-guide/j-ha-strub-2004-niersteiner-bruckchen-kabinett-riesling-rheinhessen","A slightly smoky, rock-dust component adds a layer of minerality to this ...","http://www.winemag.com/buying-guide/j-ha-strub-2004-niersteiner-bruckchen-kabinett-riesling-rheinhessen"
"C.H. Berres 2004 Erdener Treppchen Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/ch-berres-2004-erdener-treppchen-kabinett-riesling-mosel-saar-ruwer","88","http://www.winemag.com/buying-guide/ch-berres-2004-erdener-treppchen-kabinett-riesling-mosel-saar-ruwer","$21","http://www.winemag.com/buying-guide/ch-berres-2004-erdener-treppchen-kabinett-riesling-mosel-saar-ruwer","A very good kabinett, one that effortlessly combines aromas of fresh greens, ...","http://www.winemag.com/buying-guide/ch-berres-2004-erdener-treppchen-kabinett-riesling-mosel-saar-ruwer"
"Schloss Johannisberger 2004 Kabinett Riesling (Rheingau)","http://www.winemag.com/buying-guide/schloss-johannisberger-2004-kabinett-riesling-rheingau","88","http://www.winemag.com/buying-guide/schloss-johannisberger-2004-kabinett-riesling-rheingau","$28","http://www.winemag.com/buying-guide/schloss-johannisberger-2004-kabinett-riesling-rheingau","Artfully shows the majesty of the Rheingau, combining a rich, full mouthfeel ...","http://www.winemag.com/buying-guide/schloss-johannisberger-2004-kabinett-riesling-rheingau"
"Grans-Fassian 2004 Trittenheimer Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/grans-fassian-2004-trittenheimer-kabinett-riesling-mosel-saar-ruwer","88","http://www.winemag.com/buying-guide/grans-fassian-2004-trittenheimer-kabinett-riesling-mosel-saar-ruwer","$21","http://www.winemag.com/buying-guide/grans-fassian-2004-trittenheimer-kabinett-riesling-mosel-saar-ruwer","Light, clean and refreshing--all the qualities you might expect from a Mosel ...","http://www.winemag.com/buying-guide/grans-fassian-2004-trittenheimer-kabinett-riesling-mosel-saar-ruwer"
"Immich-Batterieberg 2004 Blauschiefer QbA Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/immich-batterieberg-2004-blauschiefer-qba-riesling-mosel-saar-ruwer","88","http://www.winemag.com/buying-guide/immich-batterieberg-2004-blauschiefer-qba-riesling-mosel-saar-ruwer","$23","http://www.winemag.com/buying-guide/immich-batterieberg-2004-blauschiefer-qba-riesling-mosel-saar-ruwer","Full-bodied for a Mosel wine, at 12% alcohol, but tasty, offering rather ...","http://www.winemag.com/buying-guide/immich-batterieberg-2004-blauschiefer-qba-riesling-mosel-saar-ruwer"
"Domdechant Werner 2004 Hochheimer Hölle Kabinett Riesling (Rheingau)","http://www.winemag.com/buying-guide/domdechant-werner-2004-hochheimer-holle-kabinett-riesling-rheingau","88","http://www.winemag.com/buying-guide/domdechant-werner-2004-hochheimer-holle-kabinett-riesling-rheingau","$17","http://www.winemag.com/buying-guide/domdechant-werner-2004-hochheimer-holle-kabinett-riesling-rheingau","Seems sweet beyond the normal bounds of kabinett, but despite the high ...","http://www.winemag.com/buying-guide/domdechant-werner-2004-hochheimer-holle-kabinett-riesling-rheingau"
"Von Othegraven 2004 Kanzem Altenberg First Growth Riesling Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/von-othegraven-2004-kanzem-altenberg-first-growth-riesling-kabinett-mosel-saar-ruwer","88","http://www.winemag.com/buying-guide/von-othegraven-2004-kanzem-altenberg-first-growth-riesling-kabinett-mosel-saar-ruwer","$21","http://www.winemag.com/buying-guide/von-othegraven-2004-kanzem-altenberg-first-growth-riesling-kabinett-mosel-saar-ruwer","More powerfully built than most Saar wines, with a weighty 10% alcohol ...","http://www.winemag.com/buying-guide/von-othegraven-2004-kanzem-altenberg-first-growth-riesling-kabinett-mosel-saar-ruwer"
"Von Othegraven 2004 Ockfen Bockstein QbA Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/von-othegraven-2004-ockfen-bockstein-qba-riesling-mosel-saar-ruwer","88","http://www.winemag.com/buying-guide/von-othegraven-2004-ockfen-bockstein-qba-riesling-mosel-saar-ruwer","$30","http://www.winemag.com/buying-guide/von-othegraven-2004-ockfen-bockstein-qba-riesling-mosel-saar-ruwer","Slightly spicy and musky on the nose, but there's also plenty of ...","http://www.winemag.com/buying-guide/von-othegraven-2004-ockfen-bockstein-qba-riesling-mosel-saar-ruwer"
"Johannishof 2004 Johannisberg V Kabinett Riesling (Rheingau)","http://www.winemag.com/buying-guide/johannishof-2004-johannisberg-v-kabinett-riesling-rheingau","88","http://www.winemag.com/buying-guide/johannishof-2004-johannisberg-v-kabinett-riesling-rheingau","$18","http://www.winemag.com/buying-guide/johannishof-2004-johannisberg-v-kabinett-riesling-rheingau","This luscious, easy-to-drink Riesling starts off with perfumed, floral notes layered over ...","http://www.winemag.com/buying-guide/johannishof-2004-johannisberg-v-kabinett-riesling-rheingau"
"Domdechant Werner 2004 Hochheimer Stein Kabinett Halbtrocken Riesling (Rheingau)","http://www.winemag.com/buying-guide/domdechant-werner-2004-hochheimer-stein-kabinett-halbtrocken-riesling-rheingau","87","http://www.winemag.com/buying-guide/domdechant-werner-2004-hochheimer-stein-kabinett-halbtrocken-riesling-rheingau","$17","http://www.winemag.com/buying-guide/domdechant-werner-2004-hochheimer-stein-kabinett-halbtrocken-riesling-rheingau","A very good halbtrocken, with fruit aromas and flavors reminiscent of tangerines ...","http://www.winemag.com/buying-guide/domdechant-werner-2004-hochheimer-stein-kabinett-halbtrocken-riesling-rheingau"
"S.A. Prüm 2005 Wehlener Sonnenuhr Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/sa-prum-2005-wehlener-sonnenuhr-kabinett-riesling-mosel-saar-ruwer","87","http://www.winemag.com/buying-guide/sa-prum-2005-wehlener-sonnenuhr-kabinett-riesling-mosel-saar-ruwer","$20","http://www.winemag.com/buying-guide/sa-prum-2005-wehlener-sonnenuhr-kabinett-riesling-mosel-saar-ruwer","Floral and citrusy on the nose, then picking up white peach, melon ...","http://www.winemag.com/buying-guide/sa-prum-2005-wehlener-sonnenuhr-kabinett-riesling-mosel-saar-ruwer"
"Willi Haag 2004 QbA Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/willi-haag-2004-qba-riesling-mosel-saar-ruwer","87","http://www.winemag.com/buying-guide/willi-haag-2004-qba-riesling-mosel-saar-ruwer","$15","http://www.winemag.com/buying-guide/willi-haag-2004-qba-riesling-mosel-saar-ruwer","Despite this wine's lightweight feel, it packs in plenty of authority and ...","http://www.winemag.com/buying-guide/willi-haag-2004-qba-riesling-mosel-saar-ruwer"
"Friedrich-Wilhelm-Gymnasium 2004 Bernkasteler Badstube Kabinett Halbtrocken Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/friedrich-wilhelm-gymnasium-2004-bernkasteler-badstube-kabinett-halbtrocken-riesling-mosel-saar-ruwer","87","http://www.winemag.com/buying-guide/friedrich-wilhelm-gymnasium-2004-bernkasteler-badstube-kabinett-halbtrocken-riesling-mosel-saar-ruwer","$14","http://www.winemag.com/buying-guide/friedrich-wilhelm-gymnasium-2004-bernkasteler-badstube-kabinett-halbtrocken-riesling-mosel-saar-ruwer","This medium-bodied halbtrocken features open aromas of blended apples, pears and melons, ...","http://www.winemag.com/buying-guide/friedrich-wilhelm-gymnasium-2004-bernkasteler-badstube-kabinett-halbtrocken-riesling-mosel-saar-ruwer"
"Dr. H. Thanisch (Erben Müller-Burggraef) 2004 Wehlener Sonnenuhr Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-muller-burggraef-2004-wehlener-sonnenuhr-kabinett-riesling-mosel-saar-ruwer","87","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-muller-burggraef-2004-wehlener-sonnenuhr-kabinett-riesling-mosel-saar-ruwer","$19","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-muller-burggraef-2004-wehlener-sonnenuhr-kabinett-riesling-mosel-saar-ruwer","Broad and mouthfilling, this sweet kabinett starts with muted honey and tangerine ...","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-muller-burggraef-2004-wehlener-sonnenuhr-kabinett-riesling-mosel-saar-ruwer"
"Peter Nicolay 2004 Ürziger Würzgarten Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/peter-nicolay-2004-urziger-wurzgarten-kabinett-riesling-mosel-saar-ruwer","87","http://www.winemag.com/buying-guide/peter-nicolay-2004-urziger-wurzgarten-kabinett-riesling-mosel-saar-ruwer","$16","http://www.winemag.com/buying-guide/peter-nicolay-2004-urziger-wurzgarten-kabinett-riesling-mosel-saar-ruwer","Light, crisp and fresh, with bright citrus notes leading the way. Aromas ...","http://www.winemag.com/buying-guide/peter-nicolay-2004-urziger-wurzgarten-kabinett-riesling-mosel-saar-ruwer"
"Von Othegraven 2004 Kanzem Altenberg QbA First Growth Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/von-othegraven-2004-kanzem-altenberg-qba-first-growth-riesling-mosel-saar-ruwer","87","http://www.winemag.com/buying-guide/von-othegraven-2004-kanzem-altenberg-qba-first-growth-riesling-mosel-saar-ruwer","$35","http://www.winemag.com/buying-guide/von-othegraven-2004-kanzem-altenberg-qba-first-growth-riesling-mosel-saar-ruwer","Starts off a bit sulfury, but it's manageable, lifting in a few ...","http://www.winemag.com/buying-guide/von-othegraven-2004-kanzem-altenberg-qba-first-growth-riesling-mosel-saar-ruwer"
"Carl Ehrhard 2004 Rüdesheimer Kabinett Feinherb Riesling (Rheingau)","http://www.winemag.com/buying-guide/carl-ehrhard-2004-rudesheimer-kabinett-feinherb-riesling-rheingau","86","http://www.winemag.com/buying-guide/carl-ehrhard-2004-rudesheimer-kabinett-feinherb-riesling-rheingau","$14","http://www.winemag.com/buying-guide/carl-ehrhard-2004-rudesheimer-kabinett-feinherb-riesling-rheingau","Although not an officially defined label term, feinherb seems to be gaining ...","http://www.winemag.com/buying-guide/carl-ehrhard-2004-rudesheimer-kabinett-feinherb-riesling-rheingau"
"Schmitges 2004 Erdener Treppchen Kabinett No. 11 Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/schmitges-2004-erdener-treppchen-kabinett-no-11-riesling-mosel-saar-ruwer","86","http://www.winemag.com/buying-guide/schmitges-2004-erdener-treppchen-kabinett-no-11-riesling-mosel-saar-ruwer","$18","http://www.winemag.com/buying-guide/schmitges-2004-erdener-treppchen-kabinett-no-11-riesling-mosel-saar-ruwer","Scents of fresh greens--perhaps fern fronds--quickly give way to flavors of superripe ...","http://www.winemag.com/buying-guide/schmitges-2004-erdener-treppchen-kabinett-no-11-riesling-mosel-saar-ruwer"
"Heinz Schmitt 2004 Halbtrocken Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/heinz-schmitt-2004-halbtrocken-riesling-mosel-saar-ruwer","86","http://www.winemag.com/buying-guide/heinz-schmitt-2004-halbtrocken-riesling-mosel-saar-ruwer","$13","http://www.winemag.com/buying-guide/heinz-schmitt-2004-halbtrocken-riesling-mosel-saar-ruwer","Seems a bit too big and bulky in the mouth, with a ...","http://www.winemag.com/buying-guide/heinz-schmitt-2004-halbtrocken-riesling-mosel-saar-ruwer"
"Castell 2004 Frenzy Müller-Thurgau Trocken Müller-Thurgau (Franken)","http://www.winemag.com/buying-guide/castell-2004-frenzy-muller-thurgau-trocken-other-white-muller-thurgau-franken","86","http://www.winemag.com/buying-guide/castell-2004-frenzy-muller-thurgau-trocken-other-white-muller-thurgau-franken","$12","http://www.winemag.com/buying-guide/castell-2004-frenzy-muller-thurgau-trocken-other-white-muller-thurgau-franken","One of the better M-T's to come our way, this offering from ...","http://www.winemag.com/buying-guide/castell-2004-frenzy-muller-thurgau-trocken-other-white-muller-thurgau-franken"
"Prinz 2004 Riesling Trocken Riesling (Rheingau)","http://www.winemag.com/buying-guide/prinz-2004-riesling-trocken-rheingau","86","http://www.winemag.com/buying-guide/prinz-2004-riesling-trocken-rheingau","$14","http://www.winemag.com/buying-guide/prinz-2004-riesling-trocken-rheingau","Floral and apple-y on the nose, providing textbook Riesling aromas. Crisp green ...","http://www.winemag.com/buying-guide/prinz-2004-riesling-trocken-rheingau"
"Bernhard Eifel 2004 Trittenheimer Apotheke Kabinett Halbtrocken Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/bernhard-eifel-2004-trittenheimer-apotheke-kabinett-halbtrocken-riesling-mosel-saar-ruwer","86","http://www.winemag.com/buying-guide/bernhard-eifel-2004-trittenheimer-apotheke-kabinett-halbtrocken-riesling-mosel-saar-ruwer","$22","http://www.winemag.com/buying-guide/bernhard-eifel-2004-trittenheimer-apotheke-kabinett-halbtrocken-riesling-mosel-saar-ruwer","Starts off with an overpowering scent of burnt matchstick, but with determined ...","http://www.winemag.com/buying-guide/bernhard-eifel-2004-trittenheimer-apotheke-kabinett-halbtrocken-riesling-mosel-saar-ruwer"
"Bernhard Eifel 2004 Maximilian E Trocken Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/bernhard-eifel-2004-maximilian-e-trocken-riesling-mosel-saar-ruwer","86","http://www.winemag.com/buying-guide/bernhard-eifel-2004-maximilian-e-trocken-riesling-mosel-saar-ruwer","$23","http://www.winemag.com/buying-guide/bernhard-eifel-2004-maximilian-e-trocken-riesling-mosel-saar-ruwer","On the full-bodied side, with pear, melon and white peach aromas and ...","http://www.winemag.com/buying-guide/bernhard-eifel-2004-maximilian-e-trocken-riesling-mosel-saar-ruwer"
"Dr. Bürklin-Wolf 2004 Old Vines Estate Riesling (Pfalz)","http://www.winemag.com/buying-guide/dr-burklin-wolf-2004-old-vines-estate-riesling-pfalz","86","http://www.winemag.com/buying-guide/dr-burklin-wolf-2004-old-vines-estate-riesling-pfalz","$19","http://www.winemag.com/buying-guide/dr-burklin-wolf-2004-old-vines-estate-riesling-pfalz","Rather big and full-bodied (13% alcohol), but also full-flavored, combining honeyed orange ...","http://www.winemag.com/buying-guide/dr-burklin-wolf-2004-old-vines-estate-riesling-pfalz"
"Köster-Wolf 2004 Riesling QbA Trocken 1 Liter Riesling (Rheinhessen)","http://www.winemag.com/buying-guide/koster-wolf-2004-riesling-qba-trocken-1-liter-rheinhessen","85","http://www.winemag.com/buying-guide/koster-wolf-2004-riesling-qba-trocken-1-liter-rheinhessen","$12","http://www.winemag.com/buying-guide/koster-wolf-2004-riesling-qba-trocken-1-liter-rheinhessen","A good buy in dry Riesling, this light to medium-bodied wine boasts ...","http://www.winemag.com/buying-guide/koster-wolf-2004-riesling-qba-trocken-1-liter-rheinhessen"
"Georg Breuer 2004 Rauenthal Nonnenberg QbA Riesling (Rheingau)","http://www.winemag.com/buying-guide/georg-breuer-2004-rauenthal-nonnenberg-qba-riesling-rheingau","85","http://www.winemag.com/buying-guide/georg-breuer-2004-rauenthal-nonnenberg-qba-riesling-rheingau","$50","http://www.winemag.com/buying-guide/georg-breuer-2004-rauenthal-nonnenberg-qba-riesling-rheingau","My colleagues tell me I'm being too harsh on this wine, but ...","http://www.winemag.com/buying-guide/georg-breuer-2004-rauenthal-nonnenberg-qba-riesling-rheingau"
"Reichsgraf von Kesselstatt 2004 Scharzhofberger Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2004-scharzhofberger-kabinett-riesling-mosel-saar-ruwer","85","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2004-scharzhofberger-kabinett-riesling-mosel-saar-ruwer","$22","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2004-scharzhofberger-kabinett-riesling-mosel-saar-ruwer","Smells ripe and rich, with scents of baked apples and pineapples and ...","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2004-scharzhofberger-kabinett-riesling-mosel-saar-ruwer"
"Schloss Vollrads 2004 Kabinett Halbtrocken Riesling (Rheingau)","http://www.winemag.com/buying-guide/schloss-vollrads-2004-kabinett-halbtrocken-riesling-rheingau","85","http://www.winemag.com/buying-guide/schloss-vollrads-2004-kabinett-halbtrocken-riesling-rheingau","$19","http://www.winemag.com/buying-guide/schloss-vollrads-2004-kabinett-halbtrocken-riesling-rheingau","This halbtrocken is light and crisp, featuring an almost dry finish that ...","http://www.winemag.com/buying-guide/schloss-vollrads-2004-kabinett-halbtrocken-riesling-rheingau"
"Kendermanns 2004 Kalkstein Dry QbA Riesling (Pfalz)","http://www.winemag.com/buying-guide/kendermanns-2004-kalkstein-dry-qba-riesling-pfalz","85","http://www.winemag.com/buying-guide/kendermanns-2004-kalkstein-dry-qba-riesling-pfalz","$21","http://www.winemag.com/buying-guide/kendermanns-2004-kalkstein-dry-qba-riesling-pfalz","Serve this crisp, citrusy dry Riesling as an apéritif or with simple ...","http://www.winemag.com/buying-guide/kendermanns-2004-kalkstein-dry-qba-riesling-pfalz"
